,Life
0.0025499999999999997,153016.1560841357
0.00079,135174848.4302119
0.00019,16806203209630.047
0.0013700000000000001,2870334.945849692
0.00666,9543.886665813954
0.00451,25502.397707067856
0.00175,761365.1587721147
0.00148,1836967.4747067427
0.00114,9207144.176494485
0.00256,150818.16189322027
0.0017800000000000001,700762.9613414364
6e-05,2.494195469986964e+17
0.00109,12495987.6815213
0.00172,829360.706722844
0.00215,299368.4008393975
0.01678,1340.650693804777
0.00189,527618.5012025944
0.00023,3421989528480.841
0.0011,11735205.162558403
0.02264,754.3627062000747
0.00093,38993704.98164203
0.00185,582929.8460803458
0.013130000000000001,2184.0264932652076
0.00574,13666.241513979581
0.00127,4561891.308169075
2e-05,2.360147219368965e+21
0.00843,5571.408063757306
0.00209,337426.6493339502
0.00575,13607.531653545611
0.0063300000000000006,10769.716527290644
0.0011899999999999999,6924590.4803786585
0.00151,1642792.671415678
0.00236,205402.18471127597
0.00143,2233358.547703145
0.0031200000000000004,75978.49641858622
0.00193,479328.4325129379
0.00073,251561813.0541434
0.01467,1747.743267068749
0.00123,5588939.246288205
0.00176,740394.1944618657
0.00441,27109.067437144877
0.004860000000000001,20888.383471617482
0.00186,568376.161878933
0.0141,1891.7730654952811
0.01344,2083.3086636206813
0.00066,563017319.7712936
0.01081,3260.887807374661
0.00135,3134186.0744847395
0.00145,2062508.9525512424
0.01825,1138.6734984189245
0.0008900000000000001,54169617.33544394
0.00204,374577.0542055396
0.00292,94697.91519818924
0.0019399999999999999,468221.8217276713
0.0021000000000000003,330625.21404707956
0.00221,267124.1486341952
0.00163,1090301.9652526889
0.00124,5306876.226564869
0.01044,3509.0158622592653
0.00024,2400716853531.6206
0.00382,40694.67785807844
0.00409,33434.18129670101
0.00316,72899.30172213777
0.00228,235422.7141397121
0.017329999999999998,1258.896390590155
0.00223,257473.52868219683
0.005030000000000001,19093.967792678228
0.0022,272143.64420260594
0.0025,164735.73733978183
0.0151,1650.1904341946292
0.012289999999999999,2499.0923378828466
0.00197,436979.1139188318
0.0015400000000000001,1474857.965634828
0.0028,109384.96042991472
0.018000000000000002,1169.4873247212786
0.00115,8683406.612397844
0.00125,5042526.2500841515
0.00164,1056253.2933884535
0.0147,1740.6454466387931
0.00378,41970.48316344021
0.00136,2998521.48024293
0.01307,2204.4055101921667
0.0029900000000000005,87438.06690507026
0.0023,227355.26118063714
0.01284,2285.366502827729
0.00158,1284648.0257649326
0.00287,100441.73521462225
0.0034700000000000004,54276.57255667797
0.00408,33666.865713619794
0.011689999999999999,2770.3524424852058
0.00327,65328.92789186678
0.00396,36661.61744435512
0.0109,3204.6857389725933
0.010039999999999999,3812.219548165133
0.00184,598003.4598843327
0.01225,2515.8522922898446
7.000000000000001e-05,6.903073127264989e+16
0.00342,56761.37082837118
0.00259,144493.06105701326
0.00092,42256219.251128316
0.01729,1264.5734296478506
0.00188,540741.0310062343
0.00254,155261.01653870114
0.00944,4350.585467216159
0.00413,32527.40640766077
0.0012900000000000001,4137893.717766394
0.00244,180595.587023855
0.00354,51062.87820781058
0.01077,3286.364401351975
0.0015500000000000002,1423964.90067099
0.0035,52863.15005591423
0.0023799999999999997,198760.46066109455
0.0024700000000000004,172401.96350165017
0.0026000000000000003,142470.4013114825
3e-05,8.044734671636696e+19
0.01161,2809.9994993625014
0.0020800000000000003,344427.3719414156
0.00266,131159.0564459378
0.01434,1828.928681148564
0.0019,514933.64360673
0.00183,613620.3544450211
0.01175,2741.19072086461
0.00149,1769032.4047082153
0.01079,3273.5872224856403
0.006690000000000001,9443.277926192579
0.00218,282593.47448826634
0.0017,879356.7209956327
0.01056,3425.386806821965
0.00198,427212.2421248143
0.00239,195555.10772218052
0.00369,45071.23782877982
0.019760000000000003,977.107739659374
0.0013100000000000002,3762810.576191887
0.0030099999999999997,85514.84371762243
0.0014399999999999999,2145712.056223207
0.00211,324015.9478202317
0.014230000000000001,1857.3174735045786
0.00219,277298.5316125698
0.00317,72158.49890645668
0.010230000000000001,3663.2816042289537
0.00326,65967.53656658875
0.00177,720205.3928682383
0.00561,14466.40960194095
0.00271,122707.5457436532
0.00332,62270.15545870004
0.019280000000000002,1024.3154447488575
0.008660000000000001,5249.972018065166
0.00739,7494.276533922084
0.00442,26941.557641687254
0.021140000000000003,858.9830280371675
0.0029700000000000004,89425.9726658841
0.00309,78416.42272391698
0.00234,212367.9557211687
0.00171,853861.3771038821
0.01846,1113.7696523103648
0.0024,192423.72796782592
0.02248,764.5342601402873
4e-05,7.317382940993723e+18
0.0029500000000000004,91481.42688185976
0.00202,391057.7582383192
0.0029100000000000003,95807.23087665252
0.01316,2173.9479567586336
0.00628,10976.600792657795
0.00458,24462.500621249645
0.00191,502668.35491571657
0.00688,8842.626680488842
0.01002,3828.4476129257537
0.00858,5358.415763766233
0.00315,73651.47070513137
0.022920000000000003,737.0706869001003
0.00146,1983480.8668439519
0.004059999999999999,34139.660016595015
0.00168,933535.4367376685
0.008230000000000001,5876.618400324466
0.0036200000000000004,47727.892541112786
0.002,408575.0161749983
0.0022400000000000002,252833.95161850512
0.013519999999999999,2058.501781786613
0.01118,3039.2197752597335
0.01016,3717.075492824686
0.0027400000000000002,118014.21776222342
0.00453,25198.505358317776
0.006019999999999999,12158.521754141986
0.0038900000000000002,38598.67051951791
0.00743,7402.242143952418
0.0025800000000000003,146557.80832855462
0.01504,1663.2798979314164
0.00229,231338.61776538778
0.01085,3235.7197140556427
0.00708,8272.09169225431
0.0034,57803.20231499002
0.01208,2589.092598981516
0.01166,2785.116500464443
0.00283,105414.2266337658
0.00318,71428.83849861889
0.02104,866.7648408315193
0.00206,359056.776752678
0.019739999999999997,979.0054670025728
0.021840000000000002,807.4762568896065
0.00827,5813.521919435912
0.00257,148665.78287965732
0.025079999999999998,622.4328681904573
0.0030800000000000003,79254.90715697031
0.0202,936.7865920396549
0.00265,132951.1210896581
0.0031000000000000003,77591.03670974066
0.011550000000000001,2840.323034654155
0.012580000000000001,2382.6626770581893
0.00264,134779.16593185265
0.0032400000000000003,67272.99380397695
0.00282,106713.9149179923
0.0035099999999999997,52404.258075896374
0.00333,61684.1038120233
0.01752,1232.4723344736421
0.00404,34622.58956642319
0.0029300000000000003,93607.44999731802
0.00895,4884.251973012036
0.00432,28690.749892167813
0.00304,82745.37650351162
0.00207,351634.8237210438
0.01099,3149.9888495406367
0.0182,1144.7328231902563
0.00263,136644.13133273018
0.0158,1508.7529547917457
0.00436,27970.89330129192
0.00434,28327.342817474935
0.01297,2239.042268087665
0.0025299999999999997,157554.04333656252
0.01055,3432.2359403241016
0.01382,1969.4969869942809
0.0030600000000000002,80972.2642400862
0.00237,202042.04035444095
0.00861,5317.342944462448
0.01651,1383.8963301791348
0.00261,140488.73246165103
0.00912,4688.0323536549195
0.01779,1196.402408253915
0.01896,1057.8250312705536
0.00461,24036.528006562516
0.004019999999999999,35115.9443123287
0.00192,490805.4073792928
0.010320000000000001,3595.8910841143424
0.00278,112155.40742197554
0.014060000000000001,1902.577718711055
0.007240000000000001,7855.756474282243
0.02524,615.0812884504215
0.00276,115030.11084234739
0.02422,664.4458754543549
0.00485,21001.895398067623
0.00671,9377.115852963723
0.00525,17101.681560259472
0.019370000000000002,1015.1927671540454
0.01751,1233.8411451684192
0.012230000000000001,2524.2986360109862
0.00522,17354.057666208853
0.0037300000000000002,43651.90498560051
0.00337,59420.424923450184
0.0135,2064.6597282344146
0.0024900000000000005,167235.28238068748
0.020260000000000004,931.4925922027347
0.02178,811.6971456079
0.00675,9246.929230468202
0.01234,2478.3880512523915
0.00248,169790.16285218755
0.00384,40078.60945651797
0.0039,38312.60167502857
0.00975,4058.5596859284014
0.00474,22315.41515745318
0.00365,46561.21966995451
0.00579,13376.53869016143
0.01108,3096.742959321531
0.004900000000000001,20443.597444974923
0.01912,1040.8570026050156
0.00269,125989.78769425617
0.00897,4860.507329102336
0.00334,61106.25277218593
0.00456,24752.916560534664
0.01126,2994.399455878416
0.00268,127679.25908563448
0.009880000000000002,3945.1375509617556
0.00634,10729.063758986487
0.0022500000000000003,248312.83531317193
0.0035499999999999998,50627.187249196606
0.01334,2114.9852812281733
0.0034300000000000003,56250.96474452949
0.00381,41008.08730009905
0.020100000000000003,945.7163689495319
0.02645,563.6776690726113
0.00526,17018.807641906784
0.0030299999999999997,83653.58207572335
0.0029,96935.82696525891
0.00277,113579.41242512417
0.00801,6243.541218859452
0.0032,70002.07644597563
0.028190000000000003,500.86061078421295
0.012960000000000001,2242.552997911042
0.00505,18898.49446135135
0.01021,3678.52616254173
0.00792,6404.030978309812
0.00735,7588.102809701096
0.01478,1721.9385233780667
0.00549,15270.961661481035
0.00435,28148.259503010166
0.01836,1125.5200931534077
0.011210000000000001,3022.289481923776
0.02288,739.5023150468891
0.0036000000000000003,48530.26803084657
0.019600000000000003,992.4543939687558
0.00385,39775.84171627582
0.00368,45436.93226409916
0.00547,15411.73715362346
0.0129,2263.8004890306784
0.00252,159896.57445654774
0.014320000000000001,1834.0392021439552
0.012039999999999999,2606.813105909265
0.014400000000000001,1813.7310323071683
0.02648,562.4906469874478
0.00455,24900.10147472541
0.006370000000000001,10608.520379058176
0.02332,713.4352362388317
0.02193,801.2097768061226
0.00887,4981.067329848196
0.00538,16070.627683082424
0.0028799999999999997,99252.62204377407
0.022420000000000002,768.4047018531709
0.014920000000000001,1689.9551416325062
0.00331,62864.56168407598
0.01857,1101.0666519117776
0.00319,70710.10139493865
0.01401,1916.220858649366
0.0078,6628.223084532784
0.020210000000000002,935.9009573148084
0.00279,110757.46312820012
0.01442,1808.709345641542
0.0064600000000000005,10259.199209910239
0.01747,1239.3404810556424
0.00745,7356.882382746094
0.0024500000000000004,177802.9473916106
0.01493,1687.7065194641102
0.00419,31235.61340090085
0.00423,30417.19327528154
0.01746,1240.7213671942204
0.01688,1325.1732439805342
0.01438,1818.7747293814557
0.025670000000000002,595.9918309614949
0.016390000000000002,1403.8277649600757
0.0046500000000000005,23485.950298465898
0.019960000000000002,958.4462274340439
0.00966,4140.103770752605
0.01331,2124.6363053026816
0.004889999999999999,20553.424980675074
0.00904,4778.805870434593
0.00415,32087.941564756256
0.00281,108037.30504681132
0.00601,12207.857319569224
0.0034900000000000005,53328.09638575918
0.0052699999999999995,16936.549093032987
0.00428,29439.169130884726
0.0132,2160.6233652445812
0.00717,8033.802810722884
0.0032500000000000003,66615.49857943469
0.006030000000000001,12109.493498065973
0.01106,3108.4526721354237
0.01753,1231.105921532286
0.0054800000000000005,15341.100903923421
0.00284,104137.68840140027
0.01667,1358.0081411838523
0.012050000000000002,2602.365145171286
0.01469,1743.006329116002
0.01226,2511.645769131007
0.00462,23897.05038811108
0.00926,4535.533238937611
0.01399,1921.7213194191556
0.01017,3709.315132024516
0.00791,6422.259276344624
0.018420000000000002,1118.4464518472719
0.016030000000000003,1466.4223465957773
0.020239999999999998,933.2519872858292
0.0057599999999999995,13549.209937704178
0.01614,1446.836151571863
0.01447,1796.2505695967625
0.01328,2134.3568460094134
0.00492,20226.620936854728
0.01548,1570.9368587120173
0.01587,1495.6676681201352
0.01067,3351.439655828209
0.01617,1441.5660747237814
0.02007,948.4215862691092
0.00286,101651.95384256153
0.0187,1086.3469591059747
0.00366,46181.84976899252
0.00335,60536.453864556366
0.014570000000000001,1771.7352544527523
0.00289,98084.14205929638
0.00214,305274.38496444206
0.00328,64699.50278579368
0.004070000000000001,33902.01368569028
0.00551,15132.15557781958
0.01808,1159.4849210177374
0.00752,7201.480707619403
0.0035299999999999997,51504.22199145787
0.01731,1261.7298658700342
0.00755,7136.43829699587
0.01236,2470.1817713377473
0.004200000000000001,31027.900555210606
0.0076500000000000005,6926.103760000135
0.01393,1938.3728206748835
0.00367,45807.11154185114
0.00348,53799.20120433669
0.014539999999999999,1779.0341967211525
0.0044,27278.168507656676
0.01993,961.2093346874393
0.0061200000000000004,11681.653151338869
0.01137,2934.445355641151
0.01379,1978.1221469802654
0.013550000000000001,2049.3189408440226
0.01482,1712.703654985578
0.00863,5290.2334686041895
0.020649999999999998,898.2066566473421
0.0039900000000000005,35876.18359005184
0.0026200000000000004,138546.98653756804
0.01086,3229.475295793689
0.014029999999999999,1910.745161961605
0.011800000000000001,2717.255977166926
0.01634,1412.2665994699398
0.0035600000000000002,50197.05414264122
0.003,86468.542951346
0.010660000000000001,3358.058190109415
0.00514,18055.731794182127
0.01202,2615.744957417859
0.00352,51951.31557478044
0.01761,1220.2602554634802
0.00481,21465.51753309121
0.011810000000000001,2712.508434864979
0.00495,19907.70839479513
0.00655,9927.37379052377
0.006860000000000001,8903.021637214393
0.011859999999999999,2688.9650766698546
0.01866,1090.8427959996877
0.01071,3325.169028477543
0.00626,11061.0803694114
0.00479,21703.224854633332
0.014039999999999999,1908.0165528095529
0.00379,41645.932386472996
0.00359,48939.081126542165
0.01875,1080.7682339269109
0.004370000000000001,27795.222408533686
0.00371,44353.02036375107
0.004030000000000001,34867.945252660036
0.01516,1637.2626989874975
0.0103,3610.6978877985703
0.00336,59974.558855923715
0.0128,2299.9240189957522
0.00445,26448.37853665067
0.00363,47334.16307124152
0.00405,34379.840003276404
0.0039700000000000004,36396.938657063234
0.01421,1862.5536696629629
0.0312,415.50340291783544
0.0033799999999999998,58873.91182963705
0.01502,1667.679468788033
0.016239999999999997,1429.3864135154383
0.012029999999999999,2611.2730292374463
0.01127,2988.8699406152673
0.01289,2267.372530849677
0.00956,4233.755695164182
0.01272,2329.4803782354707
0.0042699999999999995,29630.91344149097
0.00635,10688.64817783101
0.01755,1228.3802660839563
0.014369999999999999,1821.3048729188883
0.01864,1093.101756410081
0.01818,1147.170835352395
0.008130000000000002,6039.1154064102075
0.023559999999999998,699.8249834821194
0.010960000000000001,3168.0572987393757
0.01524,1620.2726219052608
0.009869999999999999,3953.6851117195833
0.01873,1082.9942762608155
0.0049900000000000005,19494.332687767255
0.01425,1852.1044379793243
0.03096,421.4319571734118
0.01038,3552.037138145526
0.00372,44000.35818536532
0.01832,1130.275229508099
0.019170000000000003,1035.6426471237726
0.020960000000000003,873.0709637397598
0.01966,986.6549983662078
0.01453,1781.4777174609935
0.0061600000000000005,11498.958944561864
0.00459,24319.23824124522
0.00532,16534.275924637182
0.0038,41325.15285565632
0.00783,6571.041714768651
0.0169,1322.111616400172
0.020399999999999998,919.3224448808322
0.01518,1632.988923540608
0.012369999999999999,2466.0946442224517
0.013779999999999999,1981.0104279386667
0.0047599999999999995,22067.408461558793
0.0038799999999999998,38887.980504514766
0.01593,1484.5936732418609
0.00891,4932.288481490756
0.01104,3120.2320317961367
0.011460000000000001,2886.781825679597
0.01661,1367.6259049912228
0.00795,6349.827125076901
0.01219,2541.3256635100875
0.00941,4380.581837821068
0.02629,570.0760854947581
0.0137,2004.357782473772
0.00376,42631.1348534285
0.00836,5675.359550360139
0.02225,779.5411362186496
0.00447,26127.192776485663
0.0037400000000000003,43307.59222901578
0.012400000000000001,2453.8968582485663
0.01043,3516.129163203712
0.01656,1375.723138365912
0.004110000000000001,32976.06761736736
0.01855,1103.3591980494662
0.00471,22695.493195761854
0.00391,38029.72571806679
0.0047,22824.386967439677
0.01384,1963.779744038571
0.01464,1754.8868216239466
0.01697,1311.4834160403364
0.015460000000000002,1574.9570994562293
0.00604,12060.769983784672
0.0072699999999999996,7781.321800638486
0.00329,64079.06957867957
0.01111,3079.307760467738
0.00357,49772.38637256402
0.016120000000000002,1450.3664526032824
0.014119999999999999,1886.4069481023982
0.010570000000000001,3418.5590829754997
0.01402,1913.479924116906
0.00566,14150.311997106179
0.01613,1448.5996044777487
0.01461,1762.07651728725
0.02265,753.7341096457594
0.014750000000000001,1728.9163089072313
0.00364,46945.298716450365
0.0030499999999999998,81851.70462241693
0.01377,1983.9053576047345
0.00571,13844.73345712394
0.01902,1051.411096927566
0.00477,21944.982187703867
0.00487,20775.807724644645
0.011779999999999999,2726.790320898978
0.0155,1566.9327874511869
0.010050000000000002,3804.1458919439824
0.01282,2292.6270803513335
0.01039,3544.809685974048
0.01528,1611.8816343992771
0.005070000000000001,18706.072915917506
0.00908,4733.078941653088
0.0043300000000000005,28508.165454961272
0.01533,1601.4889163647072
0.013560000000000001,2046.2723232024782
0.00984,3979.5025539557246
0.0035800000000000003,49353.091776162364
0.00375,42967.356822076035
0.014289999999999999,1841.7472923275238
0.00452,25349.757119551967
0.00619,11364.820262126937
0.004,35620.024586988904
0.0083,5766.890166069645
0.01982,971.4493395584054
0.00412,32750.57181434677
0.00346,54760.32086333939
0.00811,6072.455424949862
0.00501,19292.55845837398
0.00793,6385.883162029998
0.0044800000000000005,25968.82399558689
0.01327,2137.6125899520603
0.00723,7880.814224379033
0.01034,3581.179239818925
0.01276,2314.6279744914364
0.011960000000000002,2642.83112273413
0.01444,1803.70953852768
0.00344,55747.40125077175
0.01052,3452.912711500494
0.01256,2390.41592424647
0.00738,7517.563303097911
0.012140000000000001,2562.8646609524635
0.0046,24177.252391953603
0.0114,2918.4210483555
0.009470000000000001,4320.909235875623
0.01059,3404.9675014859417
0.00392,37749.99496941216
0.00472,22567.70832399916
0.0074600000000000005,7334.36446581893
0.02275,747.4935196527113
0.020030000000000003,952.0476341806951
0.009380000000000001,4410.903046172426
0.0059900000000000005,12307.460725967136
0.00491,20334.66599206424
0.00914,4665.759915718139
0.00425,30020.141785799166
0.0037,44709.95720426688
0.00833,5720.839283958316
0.00488,20664.158490595946
0.0034500000000000004,55250.558578727825
0.01762,1218.9151672074945
0.019030000000000002,1050.3480877947818
0.00454,25048.62564985912
0.014830000000000001,1710.4071370215024
0.00873,5157.8683630094765
0.00443,26775.619159396123
0.00605,12012.348672872757
0.00313,75190.8301044942
0.01011,3756.261650408495
0.00974,4067.4954151863058
0.0095,4291.548533420047
0.0034100000000000003,57278.74169229503
0.0162,1436.3262357188512
0.01443,1806.2067168544424
0.01728,1265.9990099165316
0.007019999999999999,8437.107848788086
0.01026,3640.5997084356154
0.00892,4920.210360776777
0.00577,13491.272811230861
0.007730000000000001,6764.699597010425
0.00387,39180.5784587515
0.00744,7379.508019940386
0.02155,828.2053851916316
0.017570000000000002,1225.6641334280139
0.00718,8007.9858851566305
0.01341,2092.7328140814125
0.013970000000000002,1927.2466974728766
0.01298,2235.5401793262517
0.00377,42298.86362644297
0.01703,1302.480524915596
0.012320000000000001,2486.637283310144
0.02032,926.2457800789016
0.02135,842.9968376368469
0.02499,626.6295491905539
0.0077,6824.533276812618
0.01091,3198.534986483611
0.01408,1897.1632723798423
0.027690000000000003,517.7281277611493
0.012920000000000001,2256.682918562917
0.00478,21823.591544949923
0.008140000000000001,6022.552298025791
0.01385,1960.9309203454156
0.014,1918.9679839066723
0.01878,1077.4427096062795
0.00302,84576.6323368145
0.014960000000000001,1680.9888860982433
0.01051,3459.8483995782144
0.009960000000000002,3877.786653397362
0.01706,1298.015630191129
0.01843,1117.2743452799682
0.01484,1708.11547122756
0.01419,1867.8131665210253
0.01098,3155.993660937707
0.00438,27621.22534462133
0.01564,1539.3495848832374
0.006059999999999999,11964.227018149248
0.017050000000000003,1299.5012387377556
0.007070000000000001,8299.244501383122
0.004240000000000001,30217.676670960274
0.00785,6533.346475820423
0.00457,24607.054874544745
0.01594,1482.7605901325371
0.010740000000000001,3305.6773973029553
0.014140000000000002,1881.0647614943841
0.01135,2945.205156785541
0.02093,875.4545018397463
0.006110000000000001,11728.027991965966
0.01877,1078.5494177821452
0.01073,3312.1546471601823
0.00401,35366.62457161402
0.01767,1212.2247350180148
0.01179,2722.0165894762918
0.01468,1745.3722638217052
0.00647,10221.487789571816
0.02113,859.7562228266158
0.01989,964.9131294529402
0.01302,2221.6176667434534
0.01251,2409.9735955326714
0.011380000000000001,2929.0885995722606
0.00681,9056.83997787475
0.00386,39476.515591086805
0.009710000000000002,4094.488228951095
0.0032300000000000002,67940.20860695817
0.021480000000000003,833.3353268723835
0.01465,1752.500529491164
0.00545,15554.519642208641
0.017410000000000002,1247.6624028035958
0.02614,576.1798650023087
0.010310000000000001,3603.282561026549
0.019719999999999998,980.9090320112876
0.02048,912.4806521455591
0.01184,2698.34374185825
0.00992,3911.2350450315394
0.016980000000000002,1309.97612091612
0.016460000000000002,1392.1464547217859
0.01535,1597.3613979689644
0.015960000000000002,1479.105108577809
0.0050999999999999995,18423.024933995643
0.020530000000000003,908.2453575474401
0.017,1306.9697267007325
0.00879,5080.914896992075
0.005019999999999999,19192.86945940644
0.01326,2140.8761634062926
0.0075,7245.356225407515
0.017230000000000002,1273.1651424175182
0.01375,1989.7152456261767
0.02278,745.6372934205332
0.0064800000000000005,10183.990610147235
0.007690000000000001,6844.661076075352
0.0116,2815.0180021782107
0.00584,13096.200420501367
0.0156,1547.1518453181711
0.01907,1046.1130009134245
0.015,1672.0974204948309
0.01446,1798.7314819443607
0.012750000000000001,2318.3270788267323
0.01636,1408.8814796895815
0.01192,2661.13432348718
0.00894,4896.192345833143
0.00518,17699.55788642336
0.00796,6331.917829983871
0.021050000000000003,865.9816470920593
0.01589,1491.9618922644015
0.01519,1630.8586306150019
0.00953,4262.4988353905965
0.01129,2977.8588941774797
0.0146,1764.4834059777002
0.0217,817.3795809471798
0.02348,704.3156869064175
0.0205,910.7827910306809
0.01102,3132.081602224468
0.004980000000000001,19596.435054700745
0.01245,2433.7769767875507
0.008150000000000001,6006.059908311075
0.01416,1875.746410340577
0.01076,3292.7823541180614
0.00431,28875.11903403299
0.02714,537.346971992362
0.01778,1197.7084392024599
0.0033900000000000002,58334.882518610466
0.00429,29249.304826188218
0.0123,2494.9297737419447
0.01008,3780.0849799596444
0.01125,2999.945048448657
0.01772,1205.5921469932575
0.014660000000000001,1750.1193507459877
0.01323,2150.7140647075366
0.01911,1041.9048563488084
0.008220000000000002,5892.55946040883
0.01089,3210.8550647683974
0.02067,896.5506167870084
0.01267,2348.2577586039065
0.00872,5170.870853963573
0.01305,2211.265115874347
0.018940000000000002,1059.9767678165422
0.011880000000000002,2679.6375364844207
0.00993,3902.8307020509387
0.00621,11276.733715553108
0.0053300000000000005,16455.584303119813
0.03128,413.55660491976096
0.028640000000000002,486.41313396016665
0.00588,12878.40154838647
0.006,12257.502781345935
0.01112,3073.5302497088956
0.0234,708.8522239973436
0.021070000000000002,864.4186163958358
